FILA,FILA,FILA（斐乐）是世界前十位的运动品牌，主要从事网球、滑雪、高尔夫、瑜珈、赛车等高雅运动相关产品的开发。明快大胆的设计风格、卓尔不群的高雅气质和独特的产品功效，使FILA（斐乐）在国际顶尖运动品牌中风韵独具，誉满全球。品牌于1911年由FILA兄弟在意大利BIELLA创立，至今已经有一百多年历史。上个世纪七十年代，FILA配合多元化策略，拓展运动服装业务。并在之后的岁月里先后开发了高尔夫、网球、健身，瑜伽、跑步及滑雪系列，最终奠定了世界著名运动品牌的中坚地位，被认为是艺术的代表，奢华的典范。
彪马,PUMA,PUMA（彪马）是德国运动品牌，提出全新品牌口号ForeverFaster，设计提供专业运动装备，产品涉及跑步、足球、高尔夫乃至赛车领域。PUMA集团拥有的品牌PUMA，Cobra高尔夫和Tretorn。2004年，彪马公司宣布，通过与宝马Mini的跨界合作，彪马成为了2004年F1夺标呼声最高的宝马-威廉姆斯车队的服饰供应商。
PUMA,PUMA,PUMA（彪马）是德国运动品牌，提出全新品牌口号ForeverFaster，设计提供专业运动装备，产品涉及跑步、足球、高尔夫乃至赛车领域。PUMA集团拥有的品牌PUMA，Cobra高尔夫和Tretorn。2004年，彪马公司宣布，通过与宝马Mini的跨界合作，彪马成为了2004年F1夺标呼声最高的宝马-威廉姆斯车队的服饰供应商。
乔丹,迈克尔·乔丹,迈克尔·乔丹（MichaelJordan），1963年2月17日生于美国纽约布鲁克林，前美国职业篮球运动员，司职得分后卫，绰号“飞人”（AirJordan） 。迈克尔·乔丹在在1984年NBA选秀中于第1轮第3位被芝加哥公牛队选中，职业生涯曾效力于芝加哥公牛队以及华盛顿奇才队，新秀赛季当选NBA年度最佳新秀。1986-87赛季，乔丹场均得到37.1分，首次获得NBA得分王称号。1991-93赛季，乔丹连续当选常规赛MVP以及总决赛MVP（FMVP），率领芝加哥公牛队3夺NBA总冠军。1993年10月6日因父亲被害而宣布退役，两年后宣布复出。1996年入选NBA50大巨星。1996-98赛季，乔丹荣膺个人职业生涯第10次（共10次）NBA得分王以及第5次（共5次）常规赛MVP，并再次率领公牛队3夺（共6次）NBA总冠军，自己当选共第6次总决赛MVP。1999年1月13日在劳资谈判失败后再次宣布退役，两年后在华盛顿奇才队再次宣布复出。迈克尔·乔丹的职业生涯年年入选NBA全明星阵容（共14次）并3次当选NBA全明星MVP，10次入选NBA最佳阵容一阵，1985年入选NBA最佳阵容二阵，1988年荣膺NBA年度最佳防守球员，9次入选NBA最佳防守阵容一阵，3次荣膺NBA抢断王，2次夺得NBA全明星扣篮大赛冠军，1984年以及1992年夺得奥运会金牌。2003年4月16日，迈克尔·乔丹在职业生涯最后一场奇才主场对阵76人比赛的赛后正式宣布退役 。他被认为是历史上最伟大的篮球运动员 ，他的23号球衣分别被公牛队以及热火队退役。2009年9月11日，迈克尔·乔丹入选奈·史密斯篮球名人纪念堂 。
特步,特步,特步 成立于2001年，是一家大型运动时尚 体育用品企业。特步采用差异化营销战略，首创偶像艺人代言体育用品并取得了空前成功。目前，公司已有员工5800人，经销网点遍布全国各地。2008年在香港上市，进入全新的发展阶段。
XTEP,特步,特步 成立于2001年，是一家大型运动时尚 体育用品企业。特步采用差异化营销战略，首创偶像艺人代言体育用品并取得了空前成功。目前，公司已有员工5800人，经销网点遍布全国各地。2008年在香港上市，进入全新的发展阶段。
UNDER ARMOUR,Under Armour,UnderArmour，指的是美国体育运动装备品牌。UnderArmour（纽约证交所代号UA）的总部在巴尔的摩，马里兰州，该公司主要生产体育装备。UA主要生产穿在运动队服里面的紧身内衣（比如穿在篮球服和棒球服下）或者垫肩（比如美式足球或者曲棍球的肩膀垫），但除此之外UA还生产卫衣，普通Tee，长运动裤等等。UnderArmour带领了生产紧身，以吸汗涤纶纱线（moisture-wicking）为材料的体育装备的潮流。随后，Nike（dri-fitpro系列）以及Reebok（NFL装备系列）便纷纷效仿。在2006年6月，UnderArmour发行了一个以“Click-Clack”为口号的足球夹板品牌。
万斯,VANS,Vans（范斯）是1966年3月16日由保罗·范·多伦创始的原创极限运动潮牌，公司位于美国南加州，以极限运动起家，包括滑板、冲浪、BMX、滑雪等。并以滑板运动为根，将生活方式、艺术、音乐和街头时尚文化等注入Vans美学，形成别具个性的青年文化标志，成为年轻极限运动爱好者和潮流人士认同欢迎的世界性品牌！
VANS,VANS,Vans（范斯）是1966年3月16日由保罗·范·多伦创始的原创极限运动潮牌，公司位于美国南加州，以极限运动起家，包括滑板、冲浪、BMX、滑雪等。并以滑板运动为根，将生活方式、艺术、音乐和街头时尚文化等注入Vans美学，形成别具个性的青年文化标志，成为年轻极限运动爱好者和潮流人士认同欢迎的世界性品牌！
卡帕,罗伯特·卡帕,罗伯特·卡帕（RobertCapa，1913年10月22日－1954年5月25日）是匈牙利裔美籍摄影记者，二十世纪最著名的战地摄影记者之一。生于奥匈帝国时期的布达佩斯的一个犹太家庭，原名安德鲁·弗里德曼(AndréFriedmann)，移居法国期间为了便于别人记忆，开始采用罗伯特·卡帕的名字。1947年，他和“决定性瞬间”的倡导者布列松一同创立了著名的玛格南图片社，成为了全球第一家自由摄影师的合作组织。1954年5月25日，卡帕在越南采访第一次印支战争时，误入雷区踩中地雷被炸身亡。
Kappa,kappa,Kappa品牌于1916年在意大利诞生，早在20世纪6、70年代开始便在欧洲崭露头角，随后逐步发展为欧洲最具盛名的运动及休闲服装品牌。而Kappa品牌所代表的运动、青春及热情的生活方式，也早已随着品牌极具识别度的品牌标识——两名背靠背而坐的男女为全世界所熟知。 
Ray Charm,ray charm,RayCharm，简称RC，是长沙摩天轮服饰有限公司旗下专业功能紧身衣品牌，该品牌于2010年正式创立 。
匹克,匹克,匹克是福建泉州匹克集团有限公司旗下品牌，福建匹克集团有限公司是一家集制鞋、鞋材、服装、包袋等体育运动专业装备器材的外向型企业集团，已经具有25年的专业制造与销售经验，集团现年产值近40亿元人民币，主导产品匹克牌专业运动鞋服，在中国的授权经营零售网点数目已达到7224个，出口业务遍及欧洲、美洲、亚洲、非洲、澳洲五大洲。
PEAK,PEAK,本文主要内容：PEAK品牌简介，匹克PEAK广告语，匹克PEAK品牌代言人，品牌定位，品牌历程等
